ID Lokasi,Waktu,Suhu Min,Suhu Max,Kelembapan Min,Kelembapan Max,Kelembapan,Suhu,Cuaca,Arah Angin,Kecepatan Angin,Nama Daerah,Kabupaten/Kota,Provinsi,Latitude,Longitude
5008087,2024-10-10 13:00:00,,,,,83,27,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 14:00:00,,,,,87,27,1,W,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 15:00:00,,,,,90,27,1,W,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 16:00:00,,,,,93,27,1,W,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 17:00:00,,,,,94,26,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 18:00:00,,,,,96,26,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 19:00:00,,,,,98,25,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 20:00:00,,,,,98,24,1,E,3,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 21:00:00,,,,,99,23,1,E,3,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 22:00:00,,,,,99,23,1,E,3,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-10 23:00:00,,,,,96,24,5,N,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 00:00:00,,,,,85,26,1,N,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 01:00:00,,,,,72,28,1,N,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 02:00:00,,,,,62,30,0,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 03:00:00,,,,,55,30,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 04:00:00,,,,,52,31,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 05:00:00,,,,,50,32,1,SE,13,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 06:00:00,,,,,51,32,1,SE,13,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 07:00:00,,,,,54,32,0,SE,13,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 08:00:00,,,,,58,31,1,SE,22,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 09:00:00,,,,,63,29,1,SE,22,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 10:00:00,,,,,68,28,1,SE,22,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 11:00:00,,,,,74,27,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 12:00:00,24.0,32.0,50.0,93.0,78,26,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 13:00:00,,,,,79,26,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 14:00:00,,,,,83,25,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 15:00:00,,,,,85,25,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 16:00:00,,,,,88,25,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 17:00:00,,,,,90,25,1,NE,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 18:00:00,,,,,92,25,1,NE,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 19:00:00,,,,,93,24,1,NE,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 20:00:00,,,,,93,24,1,E,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 21:00:00,,,,,92,24,1,E,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 22:00:00,,,,,93,24,1,E,2,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-11 23:00:00,,,,,89,24,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 00:00:00,,,,,78,26,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 01:00:00,,,,,69,29,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 02:00:00,,,,,60,31,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 03:00:00,,,,,52,32,1,W,1,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 04:00:00,,,,,49,33,1,SE,17,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 05:00:00,,,,,55,32,1,SE,17,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 06:00:00,,,,,63,31,1,SE,17,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 07:00:00,,,,,61,31,1,SE,17,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 08:00:00,,,,,64,30,1,SE,17,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 09:00:00,,,,,69,29,1,SE,17,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 10:00:00,,,,,74,28,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 11:00:00,,,,,80,28,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 12:00:00,23.0,33.0,49.0,98.0,86,27,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 13:00:00,,,,,90,26,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 14:00:00,,,,,90,26,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 15:00:00,,,,,91,25,0,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 16:00:00,,,,,93,25,0,N,0,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 17:00:00,,,,,94,25,1,N,0,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 18:00:00,,,,,95,24,1,N,0,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 19:00:00,,,,,95,24,0,N,0,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 20:00:00,,,,,97,23,1,N,0,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 21:00:00,,,,,98,23,1,N,0,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 22:00:00,,,,,98,23,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-12 23:00:00,,,,,96,23,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 00:00:00,,,,,84,26,1,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 03:00:00,,,,,53,32,0,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 06:00:00,,,,,50,33,3,SE,19,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 09:00:00,,,,,64,30,4,SE,19,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 12:00:00,23.0,33.0,50.0,97.0,81,26,4,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 15:00:00,,,,,86,25,4,SE,7,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 18:00:00,,,,,94,24,4,E,3,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-13 21:00:00,,,,,97,23,4,E,3,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 00:00:00,,,,,82,26,3,SE,5,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 03:00:00,,,,,51,32,1,SE,5,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 06:00:00,,,,,58,31,3,SE,5,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 09:00:00,,,,,69,28,60,S,10,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 12:00:00,23.0,32.0,51.0,96.0,81,26,3,S,10,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 15:00:00,,,,,84,25,3,S,10,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 18:00:00,,,,,93,23,1,S,10,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-14 21:00:00,,,,,96,23,1,SE,5,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 00:00:00,,,,,83,25,3,SE,5,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 03:00:00,,,,,58,30,1,SE,5,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 06:00:00,,,,,54,31,1,SE,5,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 09:00:00,,,,,61,29,1,S,8,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 12:00:00,24.0,31.0,54.0,87.0,74,26,1,S,8,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 15:00:00,,,,,74,26,1,S,8,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 18:00:00,,,,,87,24,1,S,8,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-15 21:00:00,,,,,87,24,60,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 00:00:00,,,,,79,26,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 03:00:00,,,,,79,26,1,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 06:00:00,,,,,56,31,3,SE,9,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 09:00:00,,,,,56,31,60,SE,12,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 12:00:00,23.0,31.0,56.0,89.0,72,26,1,SE,12,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 15:00:00,,,,,72,26,1,SE,12,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 18:00:00,,,,,89,23,1,SE,12,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-16 21:00:00,,,,,89,23,1,S,6,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-17 00:00:00,,,,,79,25,1,S,6,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-17 06:00:00,,,,,58,30,4,S,6,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-17 12:00:00,23.0,30.0,58.0,86.0,75,25,3,S,11,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-17 18:00:00,,,,,86,23,1,S,11,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-18 00:00:00,,,,,81,25,1,SE,8,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-18 06:00:00,,,,,58,30,1,SE,8,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-18 12:00:00,23.0,30.0,58.0,88.0,74,26,1,SE,10,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-18 18:00:00,,,,,88,23,3,SE,10,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-19 00:00:00,,,,,80,25,1,SE,4,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-19 06:00:00,,,,,61,30,60,SE,4,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-19 12:00:00,23.0,30.0,61.0,91.0,77,26,4,SE,14,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-19 18:00:00,,,,,91,23,1,SE,14,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008087,2024-10-20 00:00:00,,,,,81,25,1,S,3,Sewon,Kab. Bantul,DI Yogyakarta,-7.849,110.359
5008088,2024-10-10 00:00:00,,,,,83,25,1,W,1,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 01:00:00,,,,,76,26,1,W,1,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 02:00:00,,,,,67,28,1,SE,7,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 03:00:00,,,,,59,30,1,SE,7,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 04:00:00,,,,,53,31,1,SE,7,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 05:00:00,,,,,52,32,1,S,10,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 06:00:00,,,,,53,32,1,S,10,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 07:00:00,,,,,60,30,1,S,10,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 08:00:00,,,,,67,29,1,S,10,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 09:00:00,,,,,68,29,1,S,10,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 10:00:00,,,,,74,27,1,S,10,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 11:00:00,,,,,80,26,0,SW,6,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 12:00:00,22.0,32.0,52.0,99.0,83,25,1,SW,6,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 13:00:00,,,,,87,25,1,SW,6,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 14:00:00,,,,,92,24,3,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 15:00:00,,,,,94,24,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 16:00:00,,,,,94,24,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 17:00:00,,,,,94,24,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 18:00:00,,,,,96,24,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 19:00:00,,,,,96,23,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 20:00:00,,,,,98,23,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 21:00:00,,,,,99,23,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 22:00:00,,,,,99,22,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-10 23:00:00,,,,,94,23,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 00:00:00,,,,,89,25,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 01:00:00,,,,,79,27,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 02:00:00,,,,,68,28,0,SE,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 03:00:00,,,,,61,30,1,SE,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 04:00:00,,,,,56,31,1,SE,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 05:00:00,,,,,52,32,1,S,9,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 06:00:00,,,,,52,32,1,S,9,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 07:00:00,,,,,53,32,0,S,9,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 08:00:00,,,,,57,31,1,S,15,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 09:00:00,,,,,64,29,1,S,15,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 10:00:00,,,,,69,28,1,S,15,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 11:00:00,,,,,75,26,1,SW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 12:00:00,23.0,32.0,52.0,93.0,81,26,1,SW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 13:00:00,,,,,85,25,1,SW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 14:00:00,,,,,85,25,1,NW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 15:00:00,,,,,89,24,1,NW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 16:00:00,,,,,89,24,1,NW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 17:00:00,,,,,89,25,1,NW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 18:00:00,,,,,92,25,1,NW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 19:00:00,,,,,89,24,1,NW,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 20:00:00,,,,,88,24,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 21:00:00,,,,,88,24,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 22:00:00,,,,,93,23,1,NW,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-11 23:00:00,,,,,90,23,1,W,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 00:00:00,,,,,83,25,1,W,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 01:00:00,,,,,73,27,1,W,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 02:00:00,,,,,66,29,1,W,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 03:00:00,,,,,60,30,1,W,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 04:00:00,,,,,55,32,1,S,13,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 05:00:00,,,,,52,32,1,S,13,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 06:00:00,,,,,59,31,1,S,13,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 07:00:00,,,,,63,30,1,S,13,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 08:00:00,,,,,68,29,1,S,13,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 09:00:00,,,,,73,28,1,S,13,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 10:00:00,,,,,80,26,1,NE,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 11:00:00,,,,,85,26,1,NE,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 12:00:00,23.0,32.0,52.0,99.0,88,25,1,NE,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 13:00:00,,,,,92,25,1,NE,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 14:00:00,,,,,86,25,0,NE,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 15:00:00,,,,,91,24,0,NE,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 16:00:00,,,,,93,24,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 17:00:00,,,,,94,24,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 18:00:00,,,,,94,24,1,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 19:00:00,,,,,95,24,0,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 20:00:00,,,,,94,24,5,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 21:00:00,,,,,97,23,5,NW,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 22:00:00,,,,,99,23,45,SW,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-12 23:00:00,,,,,97,23,5,SW,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 00:00:00,,,,,89,25,1,SW,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 03:00:00,,,,,60,30,1,SW,2,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 06:00:00,,,,,50,33,3,S,11,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 09:00:00,,,,,69,28,4,S,11,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 12:00:00,23.0,33.0,50.0,95.0,88,25,4,S,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 15:00:00,,,,,92,24,4,S,3,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 18:00:00,,,,,95,23,4,W,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-13 21:00:00,,,,,93,23,4,W,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 00:00:00,,,,,86,25,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 03:00:00,,,,,58,30,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 06:00:00,,,,,49,31,5,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 09:00:00,,,,,77,27,60,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 12:00:00,24.0,31.0,49.0,89.0,88,25,4,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 15:00:00,,,,,89,24,4,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 18:00:00,,,,,88,24,3,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-14 21:00:00,,,,,87,24,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 00:00:00,,,,,86,25,3,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 03:00:00,,,,,64,29,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 06:00:00,,,,,58,30,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 09:00:00,,,,,66,28,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 12:00:00,23.0,30.0,58.0,88.0,81,24,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 15:00:00,,,,,81,24,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 18:00:00,,,,,88,23,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-15 21:00:00,,,,,88,23,60,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 00:00:00,,,,,85,24,3,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 03:00:00,,,,,85,24,3,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 06:00:00,,,,,63,29,1,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 09:00:00,,,,,63,29,60,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 12:00:00,22.0,29.0,63.0,89.0,75,25,4,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 15:00:00,,,,,75,25,4,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 18:00:00,,,,,89,22,1,S,5,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-16 21:00:00,,,,,89,22,1,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-17 00:00:00,,,,,83,24,3,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
5008088,2024-10-17 06:00:00,,,,,61,29,3,S,4,Seyegan,Kab. Sleman,DI Yogyakarta,-7.721,110.308
